Code,name,num,s_Chinese,s_English,s_Math,s_Society,s_Science,m_Chinese,m_English,m_Math,m_Society,m_Science
100352,生物資源學系,20,--,--,--,--,均,--,6,--,--,3
100362,生化科技學系,22,--,--,--,--,均,--,--,--,--,--
100372,微生物免疫與生物藥學系,20,--,後,--,--,後,--,4,--,--,5
100382,獸醫學系,24,--,均,--,--,均,--,4,--,--,3
101012,西洋語文學系,20,均,前,--,均,--,3,4.5,--,--,--
101022,運動健康與休閒學系,26,--,後,後,--,後,--,3,5,--,3
101032,東亞語文學系日語組,7,均,均,--,均,--,8,4,--,5,--
101042,東亞語文學系韓語組,7,均,均,--,均,--,8,4,--,5,--
101052,東亞語文學系越語組,7,均,均,--,均,--,8,4,--,5,--
101062,法律學系,20,均,均,--,均,--,--,--,--,--,--
101072,政治法律學系,22,均,均,--,底,--,3.5,3,--,3.5,--
101082,財經法律學系,21,均,均,均,均,--,3,5,5,--,--
101092,應用經濟學系,27,均,均,均,--,--,--,6,3,--,--
101102,亞太工商管理學系企業管理組,11,均,均,均,均,--,--,--,--,--,--
101112,亞太工商管理學系工業管理組,11,均,均,均,--,均,--,--,--,--,--
101122,資訊管理學系,18,均,均,均,--,--,3,3,3,--,--
101132,金融管理學系,20,均,均,均,均,--,--,3,3,--,--
101142,應用數學系,30,--,--,均,--,--,--,--,5,--,--
101152,應用化學系,23,--,均,均,--,均,--,3,3,--,3
101162,應用物理學系,25,--,均,均,--,均,--,--,3,--,3
101172,生命科學系,23,均,均,--,--,均,--,--,--,--,3
101182,電機工程學系,50,--,均,均,--,均,--,3,3,--,3
101192,土木與環境工程學系土木工程組,15,均,--,均,--,均,--,--,--,--,--
101202,土木與環境工程學系環境工程組,15,均,--,均,--,均,--,--,--,--,--
101212,化學工程及材料工程學系,17,均,均,均,--,均,3,3,3,--,3
101222,資訊工程學系,18,--,均,均,--,均,--,6,3,--,--
101232,建築學系,16,均,均,均,--,--,3,3,3,--,--
108012,醫學系,26,前,頂,頂,--,頂,9,5,5,--,3
108022,醫學檢驗生物技術學系,28,--,均,--,--,均,--,3,--,--,3
108032,公共衛生學系,23,--,後,--,--,--,--,--,--,--,--
108042,護理學系,33,--,--,--,--,後,3,3,--,--,3
108052,醫學資訊學系,23,--,--,後,--,--,--,--,3,--,--
108062,物理治療學系,22,--,均,--,--,均,--,3,--,--,3
108072,生命科學系,22,--,--,--,--,均,--,--,--,--,3
108082,分子生物暨人類遺傳學系,21,--,--,--,--,後,--,--,--,--,3
108092,傳播學系,24,後,--,--,底,--,5,--,--,4,--
108102,兒童發展與家庭教育學系,15,底,--,--,--,--,3,--,--,--,--
108112,社會工作學系,23,底,--,--,--,--,5,--,--,4,--
108122,人類發展與心理學系,19,底,--,--,--,--,3,--,--,--,--
108132,東方語文學系中文組,12,底,--,--,--,--,4,--,--,--,--
108142,東方語文學系日文組,17,底,--,--,--,--,3,--,--,--,--
108152,英美語文學系,17,--,底,--,--,--,--,3,--,--,--
108162,國際服務產業管理學士學位學程,13,--,後,--,--,--,--,3.5,--,--,--
108172,醫學系(公費生),8,前,頂,頂,--,頂,9,5,5,--,3
108182,翔飛A組,11,--,--,--,--,均,--,--,--,--,4
108192,翔飛B組,9,後,--,--,--,--,--,--,--,--,--
109012,醫學系,85,--,前,前,--,前,8,3,3,--,3
109022,醫學系(公費生),8,--,前,前,--,前,8,3,3,--,3
109032,牙醫學系,55,均,均,均,--,均,10,5,7,--,3
109042,藥學系藥學組,84,--,前,均,--,均,--,8,10,--,3
109052,藥學系臨床藥學組,37,--,前,均,--,均,--,8,10,--,3
109062,醫學檢驗暨生物技術學系,35,--,均,--,--,均,--,8,--,--,8
109072,護理學系,38,--,均,--,--,均,--,6,--,--,6
109082,保健營養學系,40,均,均,均,--,均,--,3,--,--,5
109092,公共衛生學系,27,均,均,--,--,均,--,3,8,--,8
109102,醫務管理學系,34,均,均,均,--,--,5,5,3,--,--
109112,呼吸治療學系,26,--,均,--,--,均,--,5,--,3,3
109122,高齡健康管理學系,28,--,均,--,--,均,--,5,--,--,3
109132,牙體技術學系,19,均,均,--,--,均,3,8,--,--,8
109142,口腔衛生學系,22,均,均,--,--,均,3,8,--,--,8
109152,生物醫學工程學系,22,--,均,均,--,均,--,5,5,--,5
109162,食品安全學系,22,均,均,--,--,均,3,3,8,--,8
109172,醫學系(展翅A組),2,--,前,均,--,前,8,3,3,--,3
109182,牙醫學系(展翅B組),1,均,前,均,--,前,--,5,--,--,5
109192,展翅C組,13,--,均,均,--,均,--,5,--,--,5
110012,企業與創業管理學系,16,--,--,--,底,--,--,--,--,3,--
110022,國際企業學系,21,--,--,--,底,--,--,--,--,3,--
110032,會計學系,14,--,--,--,底,--,--,--,--,3.5,--
110042,行銷學系,13,--,--,--,底,--,--,--,--,3.5,--
110052,國際物流與運輸管理學系,25,--,--,--,底,--,--,--,--,3,--
110062,空運管理學系,44,--,底,--,--,--,--,3,--,--,--
110072,觀光與餐飲旅館學系,36,底,--,--,--,--,3,--,--,--,--
110082,休閒事業管理學系,16,--,--,--,底,--,--,--,--,3,--
110092,資訊管理學系,19,底,--,--,--,--,3,--,--,--,--
110102,資訊管理學系(青年儲蓄帳戶組),1,底,--,--,--,--,--,--,--,--,--
110112,資訊傳播學系,21,--,--,--,底,--,--,--,--,3,--
110122,電影與創意媒體學系,18,底,--,--,--,--,3,--,--,--,--
110132,法律學系,49,--,--,--,底,--,--,--,--,3,--
110142,應用日語學系,55,底,底,--,--,--,3,4,--,--,--
110152,應用英語學系,15,--,底,--,--,--,--,3,--,--,--
110162,保健營養學系,18,--,--,--,--,底,--,--,--,--,3
110172,健康產業管理學系,19,--,底,--,--,--,--,3,--,--,--
110182,養生與健康行銷學系,15,--,--,--,底,--,--,--,--,3,--
111012,幼兒教育學系(師資培育學系),10,底,--,--,--,--,5,--,--,--,--
111022,餐旅管理學系,14,底,--,--,--,--,3.5,--,--,--,--
111032,飯店管理學系,10,底,--,--,--,--,5,--,--,--,--
111042,烘焙管理學系,15,底,--,--,--,--,3,--,--,--,--
111052,觀光事業管理學系(休閒旅遊組),6,底,--,--,--,--,8,--,--,--,--
111062,觀光事業管理學系(經營管理組),6,底,--,--,--,--,8,--,--,--,--
112012,嬰幼兒保育學系(台北校區),15,底,--,--,--,--,--,--,--,--,--
112022,長期照護學系(台北校區),18,底,--,--,--,--,--,--,--,--,--
113012,財務金融學系,20,--,--,均,--,--,--,--,3,--,--
113022,財經法律學系,22,均,--,--,--,--,3,--,--,--,--
113032,企業管理學系,27,均,--,--,--,--,3,--,--,--,--
113042,金融管理學院學士班,25,均,--,--,--,--,3,--,--,--,--
113052,人工智慧學系,18,--,--,均,--,--,--,--,3,--,--
113062,財務金融學系(青年儲蓄帳戶組),1,--,--,均,--,--,--,--,--,--,--
130012,文化資產與創意學系(文化創意組),12,底,--,--,--,--,4,--,--,--,--
130022,文化資產與創意學系(文化觀光組),17,--,--,--,底,--,--,--,--,3,--
130032,傳播學系(數位媒體組),21,底,--,--,--,--,3,--,--,--,--
130042,傳播學系(廣告公關組),21,--,--,--,底,--,--,--,--,3,--
130052,傳播學系(流行音樂傳播組),22,底,--,--,--,--,3,--,--,--,--
130062,資訊應用學系(資訊系統與智慧應用組),14,--,--,--,底,--,--,--,--,3.5,--
130072,資訊應用學系(網路與多媒體組),13,底,--,--,--,--,3.5,--,--,--,--
130082,資訊應用學系(動畫與數位內容組),13,--,--,--,底,--,--,--,--,3.5,--
